,0
364,-0.109375
365,-0.0119018554688
366,0.087890625
367,-0.1943359375
368,-0.11669921875
369,-0.00433349609375
370,0.09375
371,0.06494140625
372,0.06494140625
373,0.04638671875
374,-0.0625
375,-0.21484375
376,0.07763671875
377,-0.234375
378,0.05615234375
379,-0.078125
380,0.125
381,-0.287109375
382,0.185546875
383,-0.1240234375
384,0.10302734375
385,-0.1923828125
386,-0.359375
387,0.27734375
388,0.25
389,-0.00247192382812
390,-0.03076171875
391,-0.27734375
392,-0.1826171875
393,0.150390625
394,-0.11181640625
395,0.10986328125
396,0.1826171875
397,0.09326171875
398,-0.1337890625
399,0.07373046875
400,0.21875
401,-0.248046875
402,0.166015625
403,-0.1474609375
404,0.1484375
405,-0.162109375
406,0.30859375
407,0.0136108398438
408,-0.061279296875
409,-0.08935546875
410,-0.1806640625
411,0.146484375
412,0.0242919921875
413,0.044189453125
414,-0.337890625
415,-0.1591796875
416,-0.07763671875
417,-0.055908203125
418,-0.1689453125
419,0.26953125
420,-0.021240234375
421,0.275390625
422,0.09033203125
423,0.12353515625
424,-0.059814453125
425,-0.427734375
426,-0.00631713867188
427,-0.10791015625
428,0.3046875
429,0.1943359375
430,0.061767578125
431,-0.259765625
432,-0.10986328125
433,0.1162109375
434,-0.28515625
435,0.2255859375
436,0.283203125
437,-0.1630859375
438,-0.625
439,-0.1474609375
440,0.05810546875
441,0.3671875
442,-0.2578125
443,-0.09375
444,-0.03369140625
445,0.039794921875
446,-0.134765625
447,0.0167236328125
448,-0.138671875
449,0.10009765625
450,0.31640625
451,-0.046875
452,0.224609375
453,-0.28125
454,0.080078125
455,-0.04296875
456,-0.1591796875
457,0.07275390625
458,0.1484375
459,-0.25390625
460,0.16015625
461,0.06103515625
462,0.1083984375
463,-0.306640625
464,-0.1357421875
465,-0.265625
466,0.39453125
467,-0.255859375
468,-0.06298828125
469,-0.083984375
470,0.031494140625
471,-0.049072265625
472,0.08056640625
473,-0.09228515625
474,-0.251953125
475,0.173828125
476,0.011962890625
477,-0.1279296875
478,-0.08154296875
479,0.06005859375
480,-0.232421875
481,0.1767578125
482,-0.09375
483,-0.29296875
484,0.1982421875
485,-0.091796875
486,0.16015625
487,0.0247802734375
488,0.130859375
489,-0.00506591796875
490,0.0927734375
491,-0.2734375
492,0.037109375
493,0.0849609375
494,-0.1494140625
495,0.1943359375
496,-0.03271484375
497,0.005126953125
498,0.08544921875
499,0.0830078125
500,0.1787109375
501,0.14453125
502,0.224609375
503,-0.0166015625
504,-0.125
505,0.302734375
506,0.052734375
507,-0.11572265625
508,0.20703125
509,-0.236328125
510,-0.068359375
511,-0.00616455078125
512,0.00799560546875
513,0.126953125
514,-0.029541015625
515,-0.125
516,0.0164794921875
517,-0.031982421875
518,-0.3984375
519,-0.06787109375
520,-0.07568359375
521,-0.1513671875
522,0.2451171875
523,-0.05419921875
524,0.322265625
525,-0.0157470703125
526,0.34375
527,0.0869140625
528,0.00376892089844
529,0.1962890625
530,-0.00909423828125
531,-0.26171875
532,0.0859375
533,0.2578125
534,0.2353515625
535,-0.134765625
536,-0.1279296875
537,-0.15234375
538,0.1533203125
539,-0.009033203125
540,-0.0255126953125
541,0.2294921875
542,-0.14453125
543,-0.453125
544,-0.3046875
545,0.173828125
546,-0.169921875
547,-0.36328125
548,0.07861328125
549,-0.000839233398438
550,0.10888671875
551,0.11767578125
552,-0.2177734375
553,-0.06640625
554,0.09228515625
555,0.29296875
556,0.023193359375
557,-0.07080078125
558,-0.1494140625
559,-0.2333984375
560,-0.12890625
561,-0.037353515625
562,-0.2314453125
563,0.23828125
564,-0.2470703125
565,0.11572265625
566,0.0263671875
567,0.0089111328125
568,-0.09423828125
569,-0.059814453125
570,-0.30859375
571,0.06884765625
572,0.019775390625
573,0.10400390625
574,0.06298828125
575,0.038330078125
576,0.158203125
577,0.023193359375
578,-0.08837890625
579,0.291015625
580,-0.072265625
581,-0.012451171875
582,0.045166015625
583,0.2255859375
584,-0.2216796875
585,-0.08837890625
586,-0.224609375
587,0.021728515625
588,0.060546875
589,0.23828125
590,-0.0059814453125
591,-0.193359375
592,0.07861328125
593,0.1318359375
594,-0.11376953125
595,0.0211181640625
596,-0.1865234375
597,-0.1357421875
598,0.02099609375
599,0.1064453125
600,-0.1162109375
601,0.02392578125
602,0.00674438476562
603,-0.38671875
604,0.1826171875
605,0.0703125
606,0.12255859375
607,-0.140625
608,0.0830078125
609,-0.119140625
610,-0.123046875
611,0.115234375
612,0.00860595703125
613,-0.11962890625
614,-0.083984375
615,0.00346374511719
616,0.0625
617,0.203125
618,-0.244140625
619,-0.0089111328125
620,0.17578125
621,0.2255859375
622,0.265625
623,-0.07861328125
624,-0.1357421875
625,-0.1484375
626,0.13671875
627,-0.03466796875
628,-0.052490234375
629,-0.0139770507812
630,0.0048828125
631,-0.2255859375
632,0.0303955078125
633,-0.126953125
634,0.06884765625
635,-0.1572265625
636,0.4296875
637,0.25390625
638,0.09326171875
639,-0.00372314453125
640,-0.2265625
641,0.208984375
642,-0.12890625
643,0.26953125
644,-0.39453125
645,-0.0498046875
646,0.02197265625
647,-0.0751953125
648,-0.1884765625
649,0.050048828125
650,-0.0303955078125
651,-0.2578125
652,-0.0517578125
653,0.09716796875
654,0.171875
655,0.0301513671875
656,-0.11572265625
657,-0.291015625
658,-0.083984375
659,-0.26953125
660,-0.06396484375
661,0.41015625
662,-0.2138671875
663,0.150390625
664,-0.1953125
665,0.0164794921875
666,-0.1513671875
667,0.0908203125
668,-0.03662109375
669,-0.166015625
670,0.34375
671,-0.23046875
672,0.0693359375
673,0.162109375
674,0.103515625
675,0.1279296875
676,0.10595703125
677,-0.2412109375
678,0.17578125
679,-0.0196533203125
680,0.26171875
681,-0.1455078125
682,0.1455078125
683,0.050048828125
684,-0.189453125
685,0.04052734375
686,-0.1337890625
687,0.1298828125
688,0.314453125
689,0.039794921875
690,0.28125
691,0.01123046875
692,-0.06884765625
693,0.1083984375
694,-0.33984375
695,-0.201171875
696,-0.06884765625
697,0.05615234375
698,-0.045166015625
699,-0.046142578125
700,0.11669921875
701,-0.0228271484375
702,-0.045166015625
703,0.019287109375
704,0.259765625
705,0.03271484375
706,-0.0133666992188
707,0.236328125
708,0.07177734375
709,-0.23828125
710,-0.0830078125
711,-0.039306640625
712,-0.1044921875
713,-0.02734375
714,-0.25390625
715,-0.0791015625
716,0.054443359375
717,0.0203857421875
718,-0.083984375
719,0.421875
720,-0.23828125
721,0.1005859375
722,-0.302734375
723,-0.09228515625
724,-0.050537109375
725,0.08544921875
726,0.1005859375
727,-0.291015625
728,0.3203125
729,0.22265625
730,-0.279296875
731,-0.287109375
732,0.162109375
733,0.039306640625
734,-0.142578125
735,-0.0673828125
736,-0.17578125
737,0.11376953125
738,-0.423828125
739,0.06884765625
740,0.1259765625
741,0.45703125
742,-0.080078125
743,-0.0191650390625
744,-0.1484375
745,-0.06640625
746,-0.2314453125
747,0.0859375
748,-0.05078125
749,0.052734375
750,0.24609375
751,0.33984375
752,0.021484375
753,-0.2001953125
754,0.2392578125
755,-0.087890625
756,-0.462890625
757,-0.04833984375
758,-0.0556640625
759,-0.046630859375
760,0.0269775390625
761,-0.0947265625
762,0.00994873046875
763,-0.193359375
764,-0.166015625
765,-0.1484375
766,0.349609375
767,-0.1953125
768,0.08447265625
769,-0.076171875
770,-0.1923828125
771,-0.1845703125
772,-0.0133666992188
773,-0.033203125
774,0.09765625
775,-0.318359375
776,0.22265625
777,-0.0654296875
778,-0.1416015625
779,-0.0576171875
780,0.11962890625
781,-0.2275390625
782,-0.29296875
783,-0.0634765625
784,0.169921875
785,-0.00540161132812
786,-0.04736328125
787,0.09716796875
788,-0.125
789,-0.12255859375
790,0.08642578125
791,-0.1640625
792,-0.1396484375
793,0.458984375
794,0.375
795,-0.056396484375
796,-0.0693359375
797,-0.02685546875
798,0.12060546875
799,0.1728515625
800,0.2392578125
801,0.06982421875
802,0.039794921875
803,0.08056640625
804,-0.0859375
805,0.298828125
806,0.04345703125
807,0.16015625
808,0.1630859375
809,0.10302734375
810,0.2294921875
811,0.024658203125
812,-0.134765625
813,0.044677734375
814,-0.1357421875
815,0.1640625
816,-0.041748046875
817,0.046630859375
818,-0.314453125
819,-0.1943359375
820,-0.0042724609375
821,0.08251953125
822,0.008544921875
823,0.22265625
824,-0.03857421875
825,-0.059326171875
826,0.130859375
827,0.181640625
828,0.1640625
829,0.1298828125
830,-0.138671875
831,0.1435546875
832,-0.2451171875
833,0.11767578125
834,-0.07763671875
835,-0.04345703125
836,0.2490234375
837,-0.10205078125
838,-0.1533203125
839,-0.1044921875
840,-0.00933837890625
841,-0.23828125
842,-0.08984375
843,-0.3984375
844,-0.0908203125
845,0.43359375
846,-0.06689453125
847,-0.043212890625
848,0.28515625
849,-0.1279296875
850,0.42578125
851,-0.138671875
852,-0.0069580078125
853,-0.333984375
854,-0.2236328125
855,-0.2255859375
856,0.024658203125
857,-0.0191650390625
858,-0.13671875
859,-0.34765625
860,0.00386047363281
861,0.162109375
862,-0.4609375
863,0.150390625
864,0.0238037109375
865,0.10302734375
866,-0.037353515625
867,-0.08984375
868,0.07421875
869,-0.201171875
870,0.177734375
871,0.1474609375
872,0.08642578125
873,0.07861328125
874,-0.2890625
875,-0.1787109375
876,-0.2275390625
877,-0.095703125
878,-0.1630859375
879,-0.05712890625
880,0.076171875
881,0.314453125
882,0.00179290771484
883,0.439453125
884,0.04296875
885,-0.0296630859375
886,0.054443359375
887,0.10205078125
888,0.05859375
889,0.1787109375
890,0.16015625
891,0.11279296875
892,-0.0100708007812
893,0.06005859375
894,0.09912109375
895,0.279296875
896,0.16015625
897,-0.30078125
898,-0.055908203125
899,0.24609375
900,0.00334167480469
901,-0.1044921875
902,-0.07470703125
903,0.0791015625
904,0.08447265625
905,-0.1298828125
906,0.11328125
907,0.220703125
908,0.1962890625
909,0.029296875
910,0.275390625
911,-0.033447265625
912,0.0245361328125
913,0.134765625
914,-0.11767578125
915,0.1533203125
916,0.0234375
917,-0.08740234375
918,-0.1279296875
919,0.1015625
920,0.052978515625
921,-0.06591796875
922,0.0634765625
923,0.11376953125
924,0.2314453125
925,-0.267578125
926,-0.390625
927,0.1728515625
928,-0.038330078125
929,0.205078125
930,-0.07568359375
931,-0.251953125
932,0.05029296875
933,0.27734375
934,-0.150390625
935,0.23828125
936,0.25390625
937,-0.040771484375
938,-0.1650390625
939,0.0712890625
940,-0.2333984375
941,0.259765625
942,0.1259765625
943,-0.09814453125
944,0.025390625
945,-0.1611328125
946,0.236328125
947,-0.031982421875
948,-0.1796875
949,0.30078125
950,-0.0206298828125
951,-0.171875
952,-0.220703125
953,-0.17578125
954,-0.1005859375
955,-0.03955078125
956,-0.15625
957,0.0213623046875
958,-0.01904296875
959,-0.263671875
960,-0.03857421875
961,0.10888671875
962,-0.08837890625
963,-0.083984375
964,-0.08154296875
965,0.00302124023438
966,-0.00778198242188
967,-0.08642578125
968,-0.119140625
969,-0.1337890625
970,0.169921875
971,-0.154296875
972,-0.08056640625
973,0.05224609375
974,-0.1259765625
975,0.009521484375
976,0.125
977,-0.04931640625
978,0.27734375
979,-0.2578125
980,-0.00119781494141
981,-0.341796875
982,-0.13671875
983,-0.2255859375
984,0.005126953125
985,-0.048583984375
986,-0.05908203125
987,0.43359375
988,0.0114135742188
989,-0.126953125
990,0.21875
991,-0.2490234375
992,-0.09521484375
993,0.107421875
994,0.31640625
995,0.0419921875
996,0.00787353515625
997,-0.00138854980469
998,-0.03759765625
999,0.049560546875
1000,-0.0830078125
1001,-0.37890625
1002,0.08544921875
1003,-0.08447265625
1004,0.062255859375
1005,-0.1279296875
1006,0.04638671875
1007,0.353515625
1008,-0.042236328125
1009,-0.10986328125
1010,-0.306640625
1011,0.00334167480469
1012,-0.236328125
1013,-0.154296875
1014,-0.109375
1015,-0.09326171875
1016,0.134765625
1017,-0.2490234375
1018,0.029296875
1019,0.2021484375
1020,0.236328125
1021,0.1259765625
1022,-0.310546875
1023,-0.038330078125
1024,-0.24609375
1025,-0.26953125
1026,-0.1142578125
1027,-0.271484375
1028,0.06591796875
1029,-0.06591796875
1030,-0.07568359375
1031,0.068359375
1032,-0.146484375
1033,0.0595703125
1034,-0.173828125
1035,-0.16796875
1036,-0.03759765625
1037,0.09765625
1038,0.032470703125
1039,0.04052734375
1040,0.1279296875
1041,0.232421875
1042,-0.0673828125
1043,0.12060546875
1044,-0.2138671875
1045,0.150390625
1046,-0.27734375
1047,0.267578125
1048,-0.1279296875
1049,-0.103515625
1050,0.35546875
1051,-0.027099609375
1052,0.10498046875
1053,-0.10302734375
1054,-0.1494140625
1055,0.0250244140625
1056,-0.142578125
1057,-0.10107421875
1058,-0.091796875
1059,0.173828125
1060,-0.017822265625
1061,-0.0289306640625
1062,0.2041015625
1063,0.1025390625
1064,-0.23046875
1065,0.0284423828125
1066,0.333984375
1067,0.00848388671875
1068,0.3203125
1069,0.09033203125
1070,0.193359375
1071,0.0859375
1072,-0.0615234375
1073,-0.193359375
1074,-0.2734375
1075,-0.1728515625
1076,0.287109375
1077,0.021728515625
1078,-0.047119140625
1079,-0.251953125
1080,0.234375
1081,0.28515625
1082,-0.25390625
1083,-0.421875
1084,0.09814453125
1085,0.0220947265625
1086,0.1875
1087,0.09716796875
1088,-0.03271484375
1089,-0.11572265625
1090,-0.020263671875
1091,0.1533203125
1092,-0.25390625
1093,0.08349609375
1094,0.0830078125
1095,-0.0191650390625
1096,-0.408203125
1097,-0.0145874023438
1098,-0.02685546875
1099,-0.173828125
1100,0.08056640625
1101,0.10400390625
1102,-0.0634765625
1103,-0.0673828125
1104,0.18359375
1105,-0.138671875
1106,-0.0131225585938
1107,0.1728515625
1108,-0.1435546875
1109,-0.12890625
1110,0.103515625
1111,-0.1806640625
1112,-0.0147705078125
1113,-0.0218505859375
1114,-0.08251953125
1115,0.28515625
1116,0.078125
1117,-0.126953125
1118,-0.2294921875
1119,-0.09228515625
1120,-0.12353515625
1121,0.302734375
1122,0.166015625
1123,-0.0162353515625
1124,0.064453125
1125,0.0189208984375
1126,0.31640625
1127,0.03466796875
1128,-0.08154296875
1129,-0.11572265625
1130,-0.134765625
1131,-0.041015625
1132,-0.1015625
1133,-0.259765625
1134,-0.298828125
1135,0.150390625
1136,-0.25390625
1137,0.30859375
1138,0.109375
1139,-0.0301513671875
1140,0.0242919921875
1141,-0.341796875
1142,-0.26953125
1143,-0.36328125
1144,0.220703125
1145,0.26171875
1146,-0.2021484375
1147,-0.00191497802734
1148,0.33203125
1149,-0.138671875
1150,0.1767578125
1151,-0.1455078125
1152,-0.302734375
1153,-0.419921875
1154,0.095703125
1155,-0.1162109375
1156,-0.038818359375
1157,0.017578125
1158,0.1435546875
1159,0.166015625
1160,-0.220703125
1161,-0.34375
1162,-0.18359375
1163,-0.318359375
1164,0.26171875
1165,0.443359375
1166,0.06396484375
1167,0.031494140625
1168,-0.2197265625
1169,-0.224609375
1170,-0.140625
1171,0.224609375
1172,0.08349609375
1173,0.490234375
1174,-0.046630859375
1175,0.1376953125
1176,-0.27734375
1177,-0.2255859375
1178,0.1298828125
1179,0.09912109375
1180,0.005615234375
1181,0.00357055664062
1182,0.10693359375
1183,0.068359375
1184,-0.1123046875
1185,0.036376953125
1186,0.1318359375
1187,-0.0206298828125
1188,0.11181640625
1189,0.140625
1190,0.00762939453125
1191,0.162109375
1192,-0.0119018554688
1193,-0.193359375
1194,-0.00421142578125
1195,0.1533203125
1196,0.00656127929688
1197,-0.423828125
1198,0.07666015625
1199,0.11669921875
1200,-0.08349609375
1201,0.017822265625
1202,0.044921875
1203,0.09716796875
1204,0.33203125
1205,-0.02880859375
1206,-0.12255859375
1207,0.09619140625
1208,0.10009765625
1209,0.0625
1210,0.29296875
1211,-0.125
1212,0.048828125
1213,-0.0201416015625
1214,-0.21875
1215,0.380859375
1216,0.2890625
1217,-0.1044921875
1218,-0.1650390625
1219,-0.0849609375
1220,0.287109375
1221,0.031494140625
1222,0.0400390625
1223,0.042236328125
1224,0.384765625
1225,-0.1630859375
1226,-0.048095703125
1227,0.0142211914062
1228,-0.06298828125
1229,0.11181640625
1230,0.107421875
1231,0.044921875
1232,-0.044921875
1233,0.296875
1234,0.14453125
1235,0.06396484375
1236,0.21875
1237,0.099609375
1238,-0.1611328125
1239,0.11376953125
1240,-0.33203125
1241,-0.10595703125
1242,0.2333984375
1243,0.109375
1244,0.07177734375
1245,-0.091796875
1246,-0.022216796875
1247,-0.037109375
1248,-0.25
1249,0.35546875
1250,0.044921875
1251,-0.08935546875
1252,-0.1943359375
1253,0.07763671875
1254,-0.2080078125
1255,-0.04443359375
1256,-0.12109375
1257,-0.07421875
1258,-0.263671875
1259,-0.0086669921875
1260,0.1572265625
1261,-0.10595703125
1262,0.0595703125
1263,0.004638671875
1264,-0.12255859375
1265,-0.07763671875
1266,0.267578125
1267,0.25390625
1268,0.205078125
1269,-0.345703125
1270,0.169921875
1271,-0.0908203125
1272,0.020751953125
1273,0.1708984375
1274,-0.00546264648438
1275,0.1796875
1276,0.01904296875
1277,-0.146484375
1278,0.4140625
1279,-0.06494140625
1280,0.10205078125
1281,-0.025146484375
1282,-0.09326171875
1283,-0.0087890625
1284,0.0238037109375
1285,-0.310546875
1286,-0.1513671875
1287,0.328125
1288,0.08447265625
1289,-0.015869140625
1290,0.14453125
1291,0.024169921875
1292,-0.07763671875
1293,0.04931640625
1294,0.244140625
1295,0.00379943847656
1296,0.0064697265625
1297,-0.060791015625
1298,-0.08203125
1299,-0.1826171875
1300,-0.02197265625
1301,-0.0159912109375
1302,0.169921875
1303,-0.1142578125
1304,0.0162353515625
1305,-0.1669921875
1306,-0.2109375
1307,-0.0142211914062
1308,0.024658203125
1309,-0.169921875
1310,-0.10986328125
1311,-0.04052734375
1312,-0.1259765625
1313,-0.03515625
1314,0.146484375
1315,-0.1171875
1316,-0.2138671875
1317,-0.17578125
1318,0.302734375
1319,-0.07666015625
1320,0.2216796875
1321,0.248046875
1322,-0.447265625
1323,-0.1044921875
1324,0.06494140625
1325,-0.08251953125
1326,-0.0110473632812
1327,-0.287109375
1328,0.26171875
1329,-0.28125
1330,0.1796875
1331,0.0130615234375
1332,-0.212890625
1333,0.01123046875
1334,-0.00823974609375
1335,0.0144653320312
1336,-0.0224609375
1337,-0.11083984375
1338,0.09912109375
1339,0.0132446289062
1340,0.248046875
1341,-0.062255859375
1342,-0.1611328125
1343,0.1591796875
1344,-0.138671875
1345,-0.015625
1346,-0.185546875
1347,-0.10302734375
1348,-0.04833984375
1349,-0.060791015625
1350,0.0732421875
1351,0.055908203125
1352,-0.040283203125
1353,-0.29296875
1354,-0.3046875
1355,0.2578125
1356,0.1318359375
1357,-0.09912109375
1358,0.037841796875
1359,0.09716796875
1360,-0.1806640625
1361,-0.025634765625
1362,0.298828125
1363,-0.109375
1364,0.04638671875
1365,0.04150390625
1366,0.40625
1367,-0.1552734375
1368,0.275390625
1369,0.1337890625
1370,-0.08154296875
1371,-0.15625
1372,-0.3515625
1373,0.0269775390625
1374,-0.0208740234375
1375,-0.275390625
1376,-0.07861328125
1377,0.2314453125
1378,-0.228515625
1379,-0.044921875
1380,-0.134765625
1381,0.1455078125
1382,-0.17578125
1383,-0.287109375
1384,0.0108642578125
1385,0.000717163085938
1386,-0.197265625
1387,-0.224609375
1388,-0.0167236328125
1389,-0.030029296875
1390,-0.06689453125
1391,0.1904296875
1392,-0.0189208984375
1393,0.091796875
1394,-0.09814453125
1395,0.0693359375
1396,-0.2021484375
1397,-0.1630859375
1398,-0.1591796875
1399,-0.051025390625
1400,-0.1953125
1401,0.197265625
1402,0.00830078125
1403,-0.0240478515625
1404,0.09619140625
1405,-0.0869140625
1406,-0.1455078125
1407,0.1123046875
1408,-0.078125
1409,0.0272216796875
1410,-0.166015625
1411,0.0869140625
1412,0.130859375
1413,-0.1220703125
1414,-0.03173828125
1415,0.1962890625
1416,-0.078125
1417,-0.162109375
1418,-0.047119140625
1419,-0.2314453125
1420,0.2314453125
1421,0.03955078125
1422,0.00759887695312
1423,0.2001953125
1424,0.09619140625
1425,-0.1865234375
1426,0.20703125
1427,0.0131225585938
1428,-0.09912109375
1429,0.119140625
1430,-0.07958984375
1431,-0.177734375
1432,-0.41796875
1433,-0.158203125
1434,0.038818359375
1435,-0.1259765625
1436,-0.1923828125
1437,0.042724609375
1438,0.2197265625
1439,-0.0654296875
1440,-0.00872802734375
1441,-0.1953125
1442,0.142578125
1443,-0.384765625
1444,-0.275390625
1445,0.08544921875
1446,-0.2138671875
1447,0.1279296875
1448,0.38671875
1449,-0.068359375
1450,-0.005126953125
1451,-0.059326171875
1452,-0.0927734375
1453,-0.02490234375
1454,0.314453125
1455,-0.0208740234375
1456,0.07080078125
1457,0.21875
1458,0.150390625
1459,-0.045654296875
1460,-0.212890625
1461,-0.10693359375
1462,-0.345703125
1463,-0.24609375
1464,0.294921875
1465,0.115234375
1466,-0.0299072265625
1467,-0.0130615234375
1468,0.0245361328125
1469,-0.099609375
1470,0.158203125
1471,0.322265625
1472,-0.0131225585938
1473,-0.00355529785156
1474,0.00576782226562
1475,-0.08154296875
